timestamp,service_id,current_pod_count,request_rate_rps,latency_p95_ms,latency_p99_ms,error_rate_percent,queue_length,pod_cpu_usage_percent_avg,pod_cpu_usage_percent_p95,pod_memory_usage_mb_avg,pod_memory_usage_mb_p95,hour_sin,hour_cos,day_sin,day_cos,mesh_inbound_rps,mesh_inbound_latency_p95,mesh_inbound_error_rate,degree_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality
2025-11-14 02:03:00,Order,3,86.73,52.99,63.92,0.0369,0.0,25.02,28.35,528.2,556.3,0.5,0.866,-0.4339,-0.901,88.36,51.7,0.0367,0.7949,0.8892,0.6607,0.7385
2025-11-14 02:04:00,Order,3,87.89,54.34,65.22,0.037,0.0,28.33,34.09,529.7,576.7,0.5,0.866,-0.4339,-0.901,87.23,52.62,0.037,0.8165,0.8804,0.6076,0.7119
2025-11-14 02:05:00,Order,3,89.41,57.08,73.33,0.0372,0.0,27.01,30.86,525.0,568.0,0.5,0.866,-0.4339,-0.901,87.71,52.64,0.0345,0.8124,0.8963,0.675,0.7037
2025-11-14 02:06:00,Order,3,91.89,57.58,70.39,0.0373,0.0,27.92,31.08,549.0,608.5,0.5,0.866,-0.4339,-0.901,93.03,54.46,0.0409,0.8416,0.8937,0.6409,0.7071
2025-11-14 02:07:00,Order,3,93.18,57.68,80.1,0.0374,0.0,28.17,31.79,544.1,579.0,0.5,0.866,-0.4339,-0.901,93.63,53.7,0.0368,0.8778,0.9094,0.6734,0.7182
2025-11-14 02:08:00,Order,3,92.24,60.45,72.59,0.0374,0.0,25.48,31.26,589.6,629.0,0.5,0.866,-0.4339,-0.901,92.94,58.37,0.036,0.8237,0.8643,0.6797,0.703
2025-11-14 02:09:00,Order,3,91.78,63.53,83.66,0.0374,0.0,29.23,35.66,561.7,601.4,0.5,0.866,-0.4339,-0.901,90.81,59.74,0.0379,0.8252,0.8898,0.6557,0.7307
2025-11-14 02:10:00,Order,3,93.74,62.72,75.88,0.0375,0.0,28.63,31.56,580.0,617.8,0.5,0.866,-0.4339,-0.901,95.23,59.39,0.0403,0.8263,0.8739,0.6729,0.7349
2025-11-14 02:11:00,Order,3,95.43,59.79,78.24,0.0376,0.0,27.53,31.29,553.1,609.2,0.5,0.866,-0.4339,-0.901,93.91,56.01,0.0394,0.8377,0.8912,0.6712,0.7174
2025-11-14 02:12:00,Order,3,94.71,60.54,75.81,0.0376,0.0,25.97,30.36,559.6,603.7,0.5,0.866,-0.4339,-0.901,97.0,56.08,0.0383,0.8252,0.8981,0.7014,0.7187
2025-11-14 02:13:00,Order,3,94.82,64.22,81.94,0.0377,0.0,28.04,34.0,534.5,566.9,0.5,0.866,-0.4339,-0.901,97.41,60.08,0.0392,0.8004,0.8964,0.6281,0.719
2025-11-14 02:14:00,Order,3,98.26,65.47,90.89,0.0378,0.0,26.75,32.07,522.3,550.4,0.5,0.866,-0.4339,-0.901,99.25,62.18,0.0348,0.8288,0.8649,0.6293,0.7119
2025-11-14 02:15:00,Order,3,101.13,63.66,78.89,0.0379,0.0,32.66,39.1,526.5,558.3,0.5,0.866,-0.4339,-0.901,100.66,60.56,0.0411,0.8515,0.8766,0.616,0.7603
2025-11-14 02:16:00,Order,3,98.64,60.74,80.24,0.0377,0.0,26.31,32.81,484.8,522.7,0.5,0.866,-0.4339,-0.901,99.71,58.29,0.0377,0.8554,0.8863,0.6553,0.6874
2025-11-14 02:17:00,Order,3,91.88,58.22,70.54,0.0374,0.0,26.17,29.26,528.9,565.0,0.5,0.866,-0.4339,-0.901,91.61,56.14,0.0349,0.8706,0.8844,0.5928,0.7278
2025-11-14 02:18:00,Order,3,85.65,57.53,79.18,0.037,0.0,23.96,27.1,550.2,578.5,0.5,0.866,-0.4339,-0.901,86.77,54.36,0.0354,0.8283,0.8737,0.6355,0.746
2025-11-14 02:19:00,Order,3,83.42,58.37,79.16,0.0369,0.0,21.46,25.34,515.8,575.0,0.5,0.866,-0.4339,-0.901,83.62,55.79,0.0339,0.8406,0.9088,0.6887,0.705
2025-11-14 02:20:00,Order,3,85.33,61.11,76.83,0.0369,0.0,25.21,29.69,548.0,603.2,0.5,0.866,-0.4339,-0.901,86.61,56.35,0.0382,0.8469,0.8841,0.6656,0.7054
2025-11-14 02:21:00,Order,3,88.77,63.32,82.14,0.0371,0.0,24.14,27.05,555.9,600.4,0.5,0.866,-0.4339,-0.901,87.86,61.95,0.0377,0.856,0.8707,0.6331,0.7286
2025-11-14 02:22:00,Order,3,91.47,62.27,85.86,0.0373,0.0,26.61,30.17,524.0,579.1,0.5,0.866,-0.4339,-0.901,89.74,59.08,0.0367,0.837,0.8632,0.6282,0.7143
2025-11-14 02:23:00,Order,3,94.01,61.39,76.48,0.0375,0.0,37.14,41.73,541.8,601.8,0.5,0.866,-0.4339,-0.901,94.74,58.02,0.0352,0.8343,0.901,0.6391,0.7296
2025-11-14 02:24:00,Order,3,96.91,61.34,80.46,0.0376,0.0,27.96,34.3,564.4,616.1,0.5,0.866,-0.4339,-0.901,94.12,56.49,0.0404,0.8088,0.8675,0.6633,0.6966
2025-11-14 02:25:00,Order,3,97.67,60.96,79.96,0.0376,0.0,26.79,31.35,573.8,613.5,0.5,0.866,-0.4339,-0.901,97.68,59.42,0.0378,0.8386,0.8705,0.6576,0.7136
2025-11-14 02:26:00,Order,3,93.72,58.81,80.03,0.0374,0.0,28.99,32.89,562.3,616.9,0.5,0.866,-0.4339,-0.901,94.62,55.43,0.0405,0.8257,0.8516,0.6459,0.7101
2025-11-14 02:27:00,Order,3,86.78,55.15,72.24,0.037,0.0,26.25,32.35,511.0,567.6,0.5,0.866,-0.4339,-0.901,88.82,52.73,0.0339,0.8375,0.8668,0.6624,0.7279
2025-11-14 02:28:00,Order,3,81.52,52.56,65.69,0.0368,0.0,23.53,28.06,554.5,606.4,0.5,0.866,-0.4339,-0.901,80.2,49.73,0.0386,0.8379,0.8848,0.6068,0.714
2025-11-14 02:29:00,Order,3,81.3,51.75,65.64,0.0367,0.0,23.27,26.27,540.7,603.4,0.5,0.866,-0.4339,-0.901,80.86,47.7,0.0378,0.8684,0.8554,0.634,0.7616
2025-11-14 02:30:00,Order,3,85.7,53.79,71.66,0.0369,0.0,28.19,35.19,558.2,613.2,0.5,0.866,-0.4339,-0.901,86.1,52.35,0.0389,0.8373,0.8894,0.6559,0.7065
2025-11-14 02:31:00,Order,3,91.11,57.52,70.1,0.0372,0.0,29.46,34.55,525.1,554.8,0.5,0.866,-0.4339,-0.901,92.05,53.88,0.0388,0.8186,0.8934,0.6689,0.6947
2025-11-14 02:32:00,Order,3,93.98,60.03,74.06,0.0373,0.0,28.18,34.86,547.1,591.2,0.5,0.866,-0.4339,-0.901,96.25,56.6,0.0352,0.8614,0.8996,0.6683,0.7598
2025-11-14 02:33:00,Order,3,93.2,59.52,78.22,0.0373,0.0,24.32,29.78,561.8,624.9,0.5,0.866,-0.4339,-0.901,91.46,54.79,0.039,0.8331,0.884,0.6353,0.6988
2025-11-14 02:34:00,Order,3,89.26,57.75,73.82,0.037,0.0,26.7,31.99,601.1,671.7,0.5,0.866,-0.4339,-0.901,88.15,55.51,0.0377,0.852,0.8849,0.6524,0.7227
2025-11-14 02:35:00,Order,3,83.24,59.19,74.76,0.0367,0.0,21.79,24.34,555.3,621.0,0.5,0.866,-0.4339,-0.901,85.03,57.77,0.0343,0.8464,0.8816,0.6689,0.6971
2025-11-14 02:36:00,Order,3,76.99,61.49,76.1,0.0363,0.0,26.3,29.31,553.2,597.0,0.5,0.866,-0.4339,-0.901,78.93,59.97,0.0375,0.8563,0.8957,0.6723,0.7225
2025-11-14 02:37:00,Order,3,72.97,58.74,71.58,0.036,0.0,22.32,25.07,576.9,606.5,0.5,0.866,-0.4339,-0.901,71.66,57.08,0.033,0.8501,0.8793,0.6442,0.7196
2025-11-14 02:38:00,Order,3,72.45,54.68,73.79,0.0359,0.0,22.29,26.61,545.6,607.6,0.5,0.866,-0.4339,-0.901,73.22,50.93,0.0371,0.8469,0.8829,0.6376,0.7366
2025-11-14 02:39:00,Order,3,74.27,53.79,71.94,0.036,0.0,23.13,26.93,522.3,571.3,0.5,0.866,-0.4339,-0.901,74.07,52.63,0.0393,0.8532,0.8833,0.6647,0.6864
2025-11-14 02:40:00,Order,3,76.3,53.71,70.95,0.036,0.0,25.04,30.97,556.4,593.3,0.5,0.866,-0.4339,-0.901,78.21,51.04,0.0394,0.8867,0.885,0.6375,0.718
2025-11-14 02:41:00,Order,3,76.79,54.04,74.86,0.036,0.0,24.56,29.18,544.2,582.5,0.5,0.866,-0.4339,-0.901,78.21,52.53,0.0354,0.8479,0.8663,0.6472,0.7459
2025-11-14 02:42:00,Order,3,74.36,53.81,71.9,0.0359,0.0,24.64,28.67,573.1,636.0,0.5,0.866,-0.4339,-0.901,73.18,50.3,0.0348,0.8576,0.8926,0.6347,0.7294
2025-11-14 02:43:00,Order,3,70.24,51.43,69.59,0.0358,0.0,24.36,30.41,570.0,613.4,0.5,0.866,-0.4339,-0.901,70.64,50.13,0.0349,0.8073,0.8703,0.6774,0.7585
2025-11-14 02:44:00,Order,3,69.23,50.35,64.2,0.0358,0.0,22.39,25.89,546.9,611.9,0.5,0.866,-0.4339,-0.901,69.37,48.91,0.0375,0.8843,0.8811,0.6838,0.7257
2025-11-14 02:45:00,Order,3,74.02,52.45,66.33,0.0361,0.0,22.91,27.13,589.1,651.0,0.5,0.866,-0.4339,-0.901,76.08,49.76,0.0345,0.8251,0.9014,0.6501,0.7254
2025-11-14 02:46:00,Order,3,82.09,54.87,75.58,0.0366,0.0,24.95,28.93,508.9,545.7,0.5,0.866,-0.4339,-0.901,82.25,53.08,0.0351,0.8203,0.8756,0.6399,0.7085
2025-11-14 02:47:00,Order,3,90.87,56.27,75.63,0.0372,0.0,24.42,29.89,505.7,541.9,0.5,0.866,-0.4339,-0.901,89.56,53.18,0.0386,0.8605,0.8693,0.6656,0.7214
2025-11-14 02:48:00,Order,3,99.35,59.32,75.71,0.0377,0.0,31.27,35.4,546.9,576.9,0.5,0.866,-0.4339,-0.901,102.16,56.11,0.0408,0.8368,0.8817,0.6739,0.7266
2025-11-14 02:49:00,Order,3,103.85,65.65,78.91,0.0379,0.0,26.65,29.95,571.7,636.0,0.5,0.866,-0.4339,-0.901,105.9,63.71,0.0354,0.8404,0.8828,0.6424,0.7699
2025-11-14 02:50:00,Order,3,100.21,69.07,90.55,0.0378,0.0,29.18,36.23,557.5,598.0,0.5,0.866,-0.4339,-0.901,101.81,63.76,0.0394,0.8244,0.8639,0.6296,0.7142
2025-11-14 02:51:00,Order,3,91.23,62.6,86.33,0.0374,0.0,24.96,28.31,605.7,667.6,0.5,0.866,-0.4339,-0.901,90.7,59.38,0.0387,0.8098,0.8895,0.6476,0.7165
2025-11-14 02:52:00,Order,3,84.26,56.46,73.1,0.0369,0.0,25.49,30.85,584.0,634.8,0.5,0.866,-0.4339,-0.901,83.6,54.31,0.0385,0.8065,0.8803,0.6255,0.7249
2025-11-14 02:53:00,Order,3,81.68,55.16,75.94,0.0367,0.0,26.97,33.1,548.0,587.8,0.5,0.866,-0.4339,-0.901,79.98,53.76,0.0361,0.8494,0.8878,0.6818,0.7062
2025-11-14 02:54:00,Order,3,81.6,54.59,75.13,0.0367,0.0,27.1,32.34,527.9,585.4,0.5,0.866,-0.4339,-0.901,81.16,50.31,0.0346,0.8513,0.8545,0.6702,0.7103
2025-11-14 02:55:00,Order,3,84.25,54.81,69.09,0.0368,0.0,21.53,26.31,496.3,541.6,0.5,0.866,-0.4339,-0.901,82.81,52.92,0.0356,0.8525,0.8792,0.643,0.6678
2025-11-14 02:56:00,Order,3,88.32,56.29,78.53,0.0369,0.0,23.61,26.54,542.9,595.8,0.5,0.866,-0.4339,-0.901,87.09,52.33,0.0374,0.8223,0.8726,0.5988,0.725
2025-11-14 02:57:00,Order,3,88.35,57.29,77.49,0.0369,0.0,26.32,29.47,539.3,571.7,0.5,0.866,-0.4339,-0.901,86.29,52.77,0.0338,0.8618,0.8956,0.7123,0.7331
2025-11-14 02:58:00,Order,3,83.42,57.17,70.39,0.0367,0.0,27.03,32.98,586.5,648.9,0.5,0.866,-0.4339,-0.901,82.53,55.9,0.0389,0.8507,0.8768,0.6293,0.7
2025-11-14 02:59:00,Order,3,79.39,55.19,69.89,0.0365,0.0,24.11,28.43,533.9,561.1,0.5,0.866,-0.4339,-0.901,77.16,51.34,0.0342,0.8712,0.8475,0.6512,0.7181
2025-11-14 03:00:00,Order,3,78.99,52.35,63.66,0.0363,0.0,26.21,31.31,537.2,585.6,0.7071,0.7071,-0.4339,-0.901,77.43,48.38,0.0361,0.8493,0.9075,0.6593,0.6957
2025-11-14 03:01:00,Order,3,78.52,53.03,64.79,0.0362,0.0,20.77,24.05,510.6,543.3,0.7071,0.7071,-0.4339,-0.901,78.8,50.59,0.034,0.8316,0.8683,0.6152,0.6997
2025-11-14 03:02:00,Order,3,75.15,57.6,71.37,0.0359,0.0,23.41,27.13,540.7,594.1,0.7071,0.7071,-0.4339,-0.901,73.22,55.47,0.0332,0.8563,0.8505,0.6353,0.7244
2025-11-14 03:03:00,Order,3,70.09,60.06,78.16,0.0356,0.0,23.91,27.34,568.9,607.8,0.7071,0.7071,-0.4339,-0.901,70.07,58.47,0.036,0.8384,0.871,0.6854,0.7135
2025-11-14 03:04:00,Order,3,65.72,58.66,80.95,0.0354,0.0,22.97,26.69,561.8,613.3,0.7071,0.7071,-0.4339,-0.901,65.0,57.46,0.0381,0.8049,0.8719,0.686,0.7117
2025-11-14 03:05:00,Order,3,63.73,55.29,73.08,0.0352,0.0,23.3,27.15,558.9,621.0,0.7071,0.7071,-0.4339,-0.901,65.59,51.62,0.0348,0.855,0.8987,0.6248,0.723
2025-11-14 03:06:00,Order,3,64.09,51.0,61.31,0.0352,0.0,20.74,23.4,539.1,573.1,0.7071,0.7071,-0.4339,-0.901,62.59,47.91,0.0381,0.8201,0.8907,0.6375,0.726
2025-11-14 03:07:00,Order,3,65.54,48.97,62.39,0.0352,0.0,25.08,28.46,531.2,594.8,0.7071,0.7071,-0.4339,-0.901,66.51,46.61,0.0351,0.8627,0.8959,0.6568,0.7449
2025-11-14 03:08:00,Order,3,66.73,48.55,61.39,0.0352,0.0,20.29,24.17,481.0,517.6,0.7071,0.7071,-0.4339,-0.901,68.56,44.88,0.0366,0.8393,0.9215,0.6332,0.7366
2025-11-14 03:09:00,Order,3,65.37,47.63,64.43,0.035,0.0,24.5,27.28,566.9,612.4,0.7071,0.7071,-0.4339,-0.901,67.13,46.32,0.0346,0.8317,0.8682,0.643,0.6867
2025-11-14 03:10:00,Order,3,59.69,47.98,61.83,0.0347,0.0,21.02,25.9,539.2,588.5,0.7071,0.7071,-0.4339,-0.901,58.78,44.53,0.0345,0.8791,0.8887,0.6629,0.7088
2025-11-14 03:11:00,Order,3,52.91,51.83,72.51,0.0344,0.0,18.62,21.93,549.1,612.6,0.7071,0.7071,-0.4339,-0.901,52.08,47.77,0.0375,0.7938,0.88,0.6876,0.7023
2025-11-14 03:12:00,Order,2,50.75,55.67,71.58,0.0343,0.0,17.46,20.16,579.6,647.6,0.7071,0.7071,-0.4339,-0.901,50.33,53.53,0.0361,0.8214,0.8837,0.6771,0.6976
2025-11-14 03:13:00,Order,2,54.09,55.36,68.35,0.0344,0.0,26.07,30.21,581.6,637.5,0.7071,0.7071,-0.4339,-0.901,55.47,51.93,0.0319,0.8245,0.8621,0.5894,0.7354
2025-11-14 03:14:00,Order,2,59.41,55.22,67.02,0.0347,0.0,24.35,29.39,531.6,559.1,0.7071,0.7071,-0.4339,-0.901,59.17,51.66,0.0335,0.8357,0.8823,0.6343,0.6847
2025-11-14 03:15:00,Order,2,64.05,57.86,77.01,0.0352,0.0,26.1,30.22,527.7,587.8,0.7071,0.7071,-0.4339,-0.901,65.16,53.25,0.037,0.8507,0.8792,0.6651,0.7777
2025-11-14 03:16:00,Order,2,67.44,62.11,79.34,0.0371,0.0,29.66,37.02,536.3,600.6,0.7071,0.7071,-0.4339,-0.901,69.32,59.68,0.0346,0.831,0.8925,0.6499,0.7165
2025-11-14 03:17:00,Order,2,70.73,70.89,95.69,0.0489,0.0,30.08,35.36,510.8,569.2,0.7071,0.7071,-0.4339,-0.901,71.02,65.98,0.0482,0.8218,0.907,0.6656,0.7158
2025-11-14 03:18:00,Order,2,78.66,101.5,123.81,0.096,0.0,32.87,38.65,569.4,602.9,0.7071,0.7071,-0.4339,-0.901,76.34,95.01,0.1018,0.8378,0.888,0.6748,0.6995
2025-11-14 03:19:00,Order,2,95.26,176.69,222.47,0.202,0.0,37.35,44.53,562.6,598.0,0.7071,0.7071,-0.4339,-0.901,93.03,167.63,0.1871,0.861,0.8737,0.6792,0.7068
2025-11-14 03:20:00,Order,2,112.43,264.48,341.28,0.3213,0.0,42.41,50.0,577.0,624.0,0.7071,0.7071,-0.4339,-0.901,111.23,247.61,0.3338,0.8244,0.8823,0.6773,0.723
2025-11-14 03:21:00,Order,2,114.8,281.5,355.47,0.3466,0.22,43.0,49.65,576.0,616.9,0.7071,0.7071,-0.4339,-0.901,111.52,265.93,0.3259,0.8246,0.9042,0.5889,0.7187
2025-11-14 03:22:00,Order,2,101.28,215.32,290.86,0.2515,0.0,34.38,40.99,593.2,637.5,0.7071,0.7071,-0.4339,-0.901,104.16,206.42,0.2378,0.8579,0.8594,0.5948,0.7271
2025-11-14 03:23:00,Order,2,85.99,132.0,162.98,0.1296,0.0,31.84,36.01,529.2,590.6,0.7071,0.7071,-0.4339,-0.901,87.34,123.28,0.1421,0.827,0.8675,0.6749,0.712
2025-11-14 03:24:00,Order,2,77.06,84.24,117.75,0.0604,0.0,33.64,39.07,594.8,657.7,0.7071,0.7071,-0.4339,-0.901,77.49,82.06,0.0614,0.8394,0.8793,0.6508,0.7243
2025-11-14 03:25:00,Order,2,70.82,67.17,82.72,0.0392,0.0,25.66,30.65,545.8,603.9,0.7071,0.7071,-0.4339,-0.901,69.79,62.01,0.0422,0.8598,0.8791,0.6531,0.7228
2025-11-14 03:26:00,Order,2,63.94,60.29,81.42,0.0355,0.0,26.98,31.26,517.6,561.6,0.7071,0.7071,-0.4339,-0.901,63.23,58.98,0.0382,0.846,0.8518,0.6325,0.755
2025-11-14 03:27:00,Order,2,58.31,56.89,69.34,0.0349,0.0,24.62,28.66,601.0,651.6,0.7071,0.7071,-0.4339,-0.901,57.3,55.25,0.0354,0.8377,0.8947,0.6333,0.706
2025-11-14 03:28:00,Order,2,56.41,56.41,75.92,0.0347,0.0,24.5,27.03,588.7,653.2,0.7071,0.7071,-0.4339,-0.901,56.85,55.01,0.0376,0.8267,0.8783,0.6619,0.7132
2025-11-14 03:29:00,Order,2,58.5,60.44,76.38,0.0348,0.0,26.31,31.12,539.3,575.3,0.7071,0.7071,-0.4339,-0.901,56.96,56.21,0.0382,0.8211,0.8913,0.6989,0.7399
2025-11-14 03:30:00,Order,2,63.1,66.23,92.67,0.0351,0.0,28.76,33.64,596.6,667.8,0.7071,0.7071,-0.4339,-0.901,61.88,62.69,0.0367,0.8256,0.8701,0.6361,0.7086
2025-11-14 03:31:00,Order,2,67.64,68.96,90.38,0.0353,0.0,29.16,32.17,578.2,638.0,0.7071,0.7071,-0.4339,-0.901,69.2,67.19,0.0336,0.8249,0.8728,0.6476,0.7238
2025-11-14 03:32:00,Order,2,70.2,71.18,92.15,0.0356,0.0,31.07,37.83,606.4,641.5,0.7071,0.7071,-0.4339,-0.901,70.07,68.67,0.0375,0.8131,0.8922,0.5964,0.7599
2025-11-14 03:33:00,Order,2,71.68,71.81,96.49,0.0358,0.0,28.25,32.67,546.0,602.2,0.7071,0.7071,-0.4339,-0.901,71.73,67.04,0.0329,0.8611,0.883,0.6511,0.7348
2025-11-14 03:34:00,Order,2,74.77,74.37,97.24,0.0361,0.0,28.53,33.92,550.0,602.1,0.7071,0.7071,-0.4339,-0.901,72.79,72.14,0.0364,0.829,0.8917,0.6968,0.6994
2025-11-14 03:35:00,Order,2,79.99,83.66,109.02,0.0364,0.0,31.15,37.49,577.2,616.0,0.7071,0.7071,-0.4339,-0.901,81.83,77.82,0.0345,0.8235,0.8724,0.6582,0.7308
2025-11-14 03:36:00,Order,2,84.42,93.28,124.76,0.0366,0.0,31.72,37.95,593.4,632.9,0.7071,0.7071,-0.4339,-0.901,84.12,89.21,0.0342,0.8198,0.9005,0.6301,0.7274
2025-11-14 03:37:00,Order,2,84.83,90.71,124.58,0.0366,0.0,34.55,42.53,599.4,629.9,0.7071,0.7071,-0.4339,-0.901,84.88,86.95,0.0336,0.8191,0.84,0.6669,0.7055
2025-11-14 03:38:00,Order,2,81.69,82.41,105.22,0.0365,0.0,36.05,42.97,568.0,620.1,0.7071,0.7071,-0.4339,-0.901,83.22,79.9,0.0348,0.8522,0.8862,0.6286,0.7137
2025-11-14 03:39:00,Order,2,78.34,75.81,91.38,0.0363,0.0,34.9,43.18,541.2,593.0,0.7071,0.7071,-0.4339,-0.901,79.1,70.58,0.0338,0.8764,0.8662,0.6328,0.7153
2025-11-14 03:40:00,Order,2,76.26,71.34,92.13,0.0361,0.0,32.04,38.71,583.1,653.0,0.7071,0.7071,-0.4339,-0.901,75.02,67.5,0.0381,0.8888,0.8415,0.654,0.7551
2025-11-14 03:41:00,Order,2,73.82,68.59,89.19,0.0359,0.0,29.01,32.88,600.5,666.3,0.7071,0.7071,-0.4339,-0.901,72.57,66.29,0.0356,0.8496,0.8694,0.6332,0.7314
2025-11-14 03:42:00,Order,2,70.41,67.0,91.81,0.0357,0.0,28.82,33.73,582.9,636.8,0.7071,0.7071,-0.4339,-0.901,68.6,65.03,0.0348,0.849,0.881,0.6919,0.717
2025-11-14 03:43:00,Order,2,68.06,64.98,81.21,0.0355,0.0,27.53,33.05,586.0,638.2,0.7071,0.7071,-0.4339,-0.901,68.47,63.08,0.032,0.8242,0.8507,0.6146,0.7124
2025-11-14 03:44:00,Order,2,68.08,63.64,79.59,0.0355,0.0,27.17,33.51,570.2,605.5,0.7071,0.7071,-0.4339,-0.901,66.71,60.79,0.0361,0.8447,0.8849,0.638,0.7245
2025-11-14 03:45:00,Order,2,68.65,64.85,89.79,0.0354,0.0,29.97,35.95,585.6,638.3,0.7071,0.7071,-0.4339,-0.901,68.95,60.72,0.0324,0.8312,0.8773,0.6245,0.7407
2025-11-14 03:46:00,Order,2,66.94,64.67,82.13,0.0353,0.0,30.72,38.2,607.0,662.1,0.7071,0.7071,-0.4339,-0.901,65.4,60.75,0.0384,0.8372,0.8707,0.6281,0.7373
2025-11-14 03:47:00,Order,2,62.83,60.15,76.66,0.0351,0.0,27.29,32.66,546.0,607.1,0.7071,0.7071,-0.4339,-0.901,63.63,57.02,0.0339,0.8281,0.8819,0.6423,0.7495
2025-11-14 03:48:00,Order,2,59.68,56.54,73.21,0.0349,0.0,24.75,27.82,558.2,604.6,0.7071,0.7071,-0.4339,-0.901,60.71,53.61,0.0346,0.8792,0.8815,0.6783,0.7333
2025-11-14 03:49:00,Order,2,60.17,57.13,74.93,0.035,0.0,24.36,27.13,570.4,628.0,0.7071,0.7071,-0.4339,-0.901,59.4,55.78,0.0363,0.8762,0.875,0.6654,0.7284
2025-11-14 03:50:00,Order,2,63.41,60.0,76.79,0.0351,0.0,26.33,29.42,576.7,636.8,0.7071,0.7071,-0.4339,-0.901,62.82,56.12,0.0371,0.8297,0.8823,0.6458,0.7239
2025-11-14 03:51:00,Order,2,67.67,63.9,85.06,0.0354,0.0,26.76,31.58,598.5,660.4,0.7071,0.7071,-0.4339,-0.901,67.51,60.7,0.0362,0.8329,0.8731,0.7025,0.7083
2025-11-14 03:52:00,Order,2,72.45,70.03,85.83,0.0357,0.0,28.0,31.34,559.2,615.3,0.7071,0.7071,-0.4339,-0.901,72.89,66.09,0.0373,0.8485,0.8464,0.6567,0.7219
2025-11-14 03:53:00,Order,2,76.6,74.03,103.34,0.036,0.0,31.5,35.79,564.4,624.8,0.7071,0.7071,-0.4339,-0.901,76.39,71.46,0.0368,0.8468,0.8838,0.6681,0.709
2025-11-14 03:54:00,Order,2,77.79,71.44,97.9,0.036,0.0,35.22,41.1,508.2,547.0,0.7071,0.7071,-0.4339,-0.901,77.58,66.69,0.0396,0.8668,0.8838,0.6472,0.7152
2025-11-14 03:55:00,Order,2,75.04,66.0,84.27,0.0359,0.0,30.82,36.09,536.2,588.8,0.7071,0.7071,-0.4339,-0.901,76.6,61.15,0.0354,0.8465,0.885,0.6758,0.7257
2025-11-14 03:56:00,Order,2,70.45,62.42,77.18,0.0356,0.0,26.73,32.41,541.0,603.6,0.7071,0.7071,-0.4339,-0.901,71.27,57.91,0.0356,0.8316,0.8843,0.65,0.7122
2025-11-14 03:57:00,Order,2,66.63,62.18,74.99,0.0353,0.0,28.85,33.9,608.8,674.0,0.7071,0.7071,-0.4339,-0.901,66.34,58.81,0.0348,0.8385,0.8778,0.5926,0.7294
2025-11-14 03:58:00,Order,2,63.04,62.63,87.28,0.035,0.0,30.01,34.61,565.4,621.2,0.7071,0.7071,-0.4339,-0.901,64.62,59.42,0.0365,0.8577,0.8854,0.6264,0.7289
2025-11-14 03:59:00,Order,2,58.08,62.78,77.72,0.0346,0.0,26.76,30.09,590.3,631.4,0.7071,0.7071,-0.4339,-0.901,57.86,60.31,0.0315,0.8567,0.8703,0.6191,0.7253
2025-11-14 04:00:00,Order,2,52.88,66.13,85.34,0.0343,0.0,24.33,30.38,600.0,661.0,0.866,0.5,-0.4339,-0.901,53.39,63.18,0.0351,0.8636,0.8849,0.6792,0.7007
2025-11-14 04:01:00,Order,2,49.63,67.83,94.74,0.0341,0.0,21.14,26.02,521.5,561.0,0.866,0.5,-0.4339,-0.901,48.34,63.83,0.0343,0.8123,0.8955,0.6399,0.7445
2025-11-14 04:02:00,Order,2,49.44,63.39,85.63,0.0341,0.0,27.32,30.8,588.2,633.0,0.866,0.5,-0.4339,-0.901,49.6,59.28,0.0308,0.8551,0.8937,0.6474,0.768
2025-11-14 04:03:00,Order,2,52.63,59.0,72.43,0.0343,0.0,26.03,29.26,551.9,591.3,0.866,0.5,-0.4339,-0.901,53.79,57.62,0.0354,0.8606,0.88,0.6464,0.6934
2025-11-14 04:04:00,Order,2,57.93,57.92,71.22,0.0346,0.0,26.05,30.17,567.0,603.7,0.866,0.5,-0.4339,-0.901,57.59,54.24,0.0335,0.8328,0.8809,0.6494,0.7376
2025-11-14 04:05:00,Order,2,62.65,58.76,73.56,0.0349,0.0,28.06,33.23,530.5,586.7,0.866,0.5,-0.4339,-0.901,61.35,56.39,0.0316,0.8853,0.8736,0.7016,0.695
2025-11-14 04:06:00,Order,2,65.07,60.4,77.09,0.0351,0.0,31.48,36.94,573.2,639.1,0.866,0.5,-0.4339,-0.901,65.75,56.6,0.0351,0.8797,0.8911,0.651,0.7192
2025-11-14 04:07:00,Order,2,65.86,63.05,85.46,0.0353,0.0,28.42,32.99,575.9,617.3,0.866,0.5,-0.4339,-0.901,67.7,58.85,0.0349,0.8004,0.8709,0.628,0.7168
2025-11-14 04:08:00,Order,2,67.63,65.41,87.18,0.0355,0.0,27.11,31.02,572.0,622.6,0.866,0.5,-0.4339,-0.901,66.3,60.29,0.0381,0.8673,0.8922,0.636,0.7528
2025-11-14 04:09:00,Order,2,71.27,68.41,83.67,0.0356,0.0,29.87,34.35,577.8,619.8,0.866,0.5,-0.4339,-0.901,72.41,65.27,0.0348,0.8245,0.8984,0.62,0.7284
2025-11-14 04:10:00,Order,2,73.59,70.73,97.52,0.0357,0.0,30.99,37.77,598.3,636.6,0.866,0.5,-0.4339,-0.901,74.94,68.2,0.0364,0.8253,0.8558,0.5945,0.7144
